0,6,4.478618101413375
0,8,5.580208298714529
0,11,7.593659581010021
0,17,0.6872248507201539
0,19,0.46508860888592074
1,8,4.786046388681749
1,10,2.7680007480158677
1,11,6.0968448760945195
1,14,2.084830643997785
1,17,7.551742488077132
2,4,6.378025097937558
2,12,3.380963604133611
2,14,9.000428133320872
2,17,1.3389121331943077
3,4,1.272804212632378
3,13,3.120903661737542
3,17,3.0582940426170344
4,9,7.215479037381046
4,14,7.7905585711261995
5,7,9.172597743114464
5,11,8.629329238531733
5,12,6.481013436285654
5,15,5.1031090872863905
5,18,3.2749389750085367
6,10,6.654869291051585
6,14,7.978701758366068
6,19,6.849469676711478
7,12,1.4318456303916272
7,13,0.09137119940369698
8,12,7.992355270476427
8,15,2.4288394226787924
9,11,8.834371580467245
10,18,6.87232852927917
10,19,7.6094363009225265
11,12,6.780461478915969
12,14,3.852236242685396
12,15,0.3061716908163703
12,16,8.865074691452918
13,18,5.425427508481642
14,15,2.6871456017061943
15,16,8.32833851698123
15,17,2.8108355224306902
15,19,4.252652807982962
20,22,6.64305352335814
20,36,3.7068705406717672
20,37,8.380366272606942
21,22,2.7503901960239086
21,24,7.730535169845711
21,25,0.3795993249092977
21,26,1.3064995356426068
21,28,5.5121546452477705
21,30,7.224183354174576
21,32,3.2901355165813087
21,38,2.309917120041567
22,23,7.395912226752474
22,27,2.0406619024041994
22,28,2.936367321824397
22,33,5.7216789016944745
22,36,4.166542962903815
22,38,6.132886851427296
23,24,1.6678784037322136
23,29,4.344091818122301
23,30,9.327222710328897
23,34,1.302133968608723
23,39,2.3657753487608737
24,25,7.295054213700659
24,31,5.843365272623215
24,36,3.5707015599965897
24,37,4.017768023971822
25,26,1.6315446724631288
25,38,5.586547474605696
26,37,1.2579162100721308
27,29,0.23393942941336565
27,33,3.0218550819258736
27,37,1.5880214467312348
28,36,6.522743270809253
29,30,6.679642297605684
29,34,2.801730474816674
29,35,7.916008558543481
29,37,4.0222373778592075
30,31,6.837704606452334
31,35,4.249400477945332
31,39,8.915378215993027
32,34,5.3431163516404565
32,39,3.1285321485456685
35,39,0.8401873061475795
36,37,1.7185703720168188
10,30,3.2231097132613016
