0,23,3.9631040522704875
0,633,5.445945632974011
1,152,0.04141062849957522
1,624,5.42897273778938
1,905,6.497684945776637
2,111,3.8723332456005286
2,207,4.529914188029293
2,852,8.831515455930909
3,7,2.247551899157049
3,566,5.848458766880775
3,584,9.411936875554064
3,865,5.082231755912514
4,542,0.3782599865926828
4,626,8.677026471828322
4,668,7.3516553501606685
4,717,6.578346513209712
4,769,8.813412659958615
5,482,5.240359895125103
7,895,6.328433343186628
7,910,5.536695373332097
8,852,2.187749012959875
9,186,9.045402531342923
11,192,9.4160199594699
11,644,5.356036657230226
11,682,0.849554150439803
12,505,8.38571077837783
12,546,7.94721215911975
12,571,7.811790016618186
12,584,5.6743023829412635
12,842,4.168640552716564
13,586,9.398546935905996
13,781,9.562876901982627
14,170,0.9633443085374771
14,326,7.161589846359897
14,937,8.467309713208133
15,107,3.244962552087739
15,629,7.970521272597827
16,259,5.483604080824889
16,329,9.4237115730156
16,448,1.515089878395245
16,521,8.751633486472237
17,689,6.950511878901064
17,860,6.339446670139122
18,118,0.2423446806317764
18,583,5.15510468656978
20,778,9.711863720797334
21,662,2.7696804315924393
22,467,9.205167572254627
22,485,7.728694062480782
22,998,6.720044655571439
23,436,4.001159956299829
23,521,8.829182393842935
23,535,3.8308611561281456
25,217,5.215611627730155
25,513,1.4443322176374884
25,979,4.875575617973421
26,291,4.383025582091475
26,516,3.2802673770427626
26,581,7.597744543500776
26,591,9.623590639399902
27,49,1.519563988418774
27,214,3.352743979432219
27,550,2.09721323151697
27,620,6.194967134489041
27,766,8.96141763772908
27,945,9.756449344539828
27,957,3.821648767388247
28,251,5.533289028001559
28,637,1.681263406682132
28,896,4.4629264449905826
29,267,8.468545059777442
29,408,9.518039130434694
29,737,8.432927349141542
32,538,3.879590614682323
32,752,8.941727229091494
33,868,3.837577887636372
34,124,0.5600521781806456
35,64,3.787853764033735
35,155,9.939080950003529
35,272,3.2418102493801806
35,919,5.20665870978516
36,470,1.8165754626411434
37,218,9.770333599589879
37,539,3.825423609658276
37,616,8.513751181760409
37,675,7.600522999531369
38,427,5.497756134164958
41,436,6.238194572041587
41,465,6.009601555118829
41,527,9.558085475452303
41,678,3.2909621813361047
42,477,0.8280818440919024
43,464,2.3831038067779087
43,942,7.262603960705949
44,169,5.271510579360015
44,264,5.902323459563576
44,425,2.4305381359649845
45,931,9.76656079439546
47,242,4.406825540705861
47,818,9.67527529206574
48,212,3.021590231016744
48,336,8.252858074288294
48,470,9.72647237380867
48,556,6.588650412251578
48,737,6.895331604947586
48,740,4.758928365398631
48,788,1.7782742131315477
48,853,5.019685908369095
48,868,4.298991715973796
49,73,4.8379460149367635
49,121,3.2223423284764197
49,159,1.9196243061959761
49,323,8.468227630120845
49,764,8.047820457380931
49,913,3.527013931038728
50,70,1.0599125910076523
51,69,5.735531763167495
51,156,5.384291252505214
51,640,7.0312215755786545
52,83,0.6221284639849767
53,153,2.0153492964389494
53,273,5.9311528387920625
53,836,8.818534193077605
54,710,0.6036047002339995
54,828,0.2100225824694435
55,216,7.51403226129762
55,290,4.804965229533554
55,442,4.400944434143852
56,440,0.4181292908222567
56,868,1.322572811315561
57,124,0.9189692565755436
58,246,9.65528248176206
58,542,6.369195378569149
59,70,2.1061380775966865
59,298,0.11686642691727922
59,818,0.49999428872323004
61,225,2.162686698808068
61,978,7.608725268240471
62,346,9.902321900958167
63,153,9.71761328658682
63,287,0.7861561651804394
63,707,9.572638200542302
63,957,3.524454136214934
64,728,4.201114209697212
65,180,1.8603702139669576
65,895,0.3048987877682341
66,401,7.9772499784396125
67,492,8.2803732314126
67,737,0.4190630618109237
67,921,8.123894458951947
68,542,2.1495161853321134
68,700,3.7043420118088246
69,216,3.730677704706069
69,737,4.223093789556155
69,753,5.752329645025256
69,757,5.019885534120194
70,304,9.743057216409005
70,368,1.6706411899547213
70,499,4.5619639250792785
71,862,1.1598620378712854
72,158,9.91979885592441
72,294,7.63965526986053
72,412,5.1528655410314546
72,497,1.1485943895950157
72,745,4.30553012874603
73,331,9.358125501418774
73,410,2.97389478122404
73,955,5.349317849570499
73,986,7.773097054894747
74,334,9.824917673878321
74,891,3.832993443749829
75,240,0.7377412364022218
75,346,2.6024930949390557
75,376,1.0326544706045848
75,438,8.81617683462187
76,443,2.966063755249364
76,689,5.10566071547488
77,451,3.397592596430077
77,733,9.943115540631737
77,764,3.597068603990803
78,772,1.5833059973150143
79,203,0.9410244874741014
79,820,4.447263995733108
80,916,2.6684120611211037
80,918,0.47588398852110747
81,348,8.215991284315006
81,515,7.979184812908394
82,108,8.09542400089197
82,167,0.07343933285000492
83,363,1.5202594816085135
83,904,5.203907839762029
84,736,6.839114580527879
85,753,1.692057960877843
86,213,0.9646335770960479
87,497,3.904844474391326
87,533,0.7795063015544579
88,451,5.269559711789996
89,202,9.470176730542514
89,504,0.5883622770819485
89,619,5.374216396560349
89,680,7.942789261178682
90,222,4.793260538335745
90,351,9.791760899182222
90,856,8.31132539089175
91,190,8.59253758601655
91,340,6.916985893362457
91,830,3.0169390252195214
92,471,4.150320456381338
92,605,8.72635450381824
92,803,2.4732219304069645
92,818,5.736536258752159
92,991,1.4577065165901493
93,217,5.3082563304325685
94,307,5.933781854434254
95,295,5.171297783549791
95,573,6.33705018968667
98,486,6.101714683173817
98,815,4.395180589504365
99,109,3.092226631727014
99,385,8.178784890287735
99,406,9.263124331696913
100,110,2.0093743279227305
100,139,7.501320323059888
101,239,4.105092533801855
101,248,5.8307807230320385
101,380,3.9271609366030793
101,503,1.8055935677521984
102,160,7.986361006548255
102,517,5.965911039905341
102,710,3.518314624153185
102,961,7.807975521236445
103,231,4.119733991132639
103,494,9.105042406646573
103,526,5.140366698385788
104,595,5.075660607488235
104,714,5.905991416361568
104,784,6.922289434082773
104,808,8.36066734806138
106,254,2.653093650667256
106,991,8.855728505061345
107,173,0.6273457486370349
107,750,8.235884959768873
107,927,0.7864387451451793
108,508,5.541596595376717
108,654,5.158954659983037
109,155,0.2194990170067046
109,804,8.114238527991805
109,995,0.2176590376416354
111,686,8.286357726792202
112,362,5.005298814167693
112,753,8.753603986897
112,804,3.3944103591899966
113,178,2.0302629737606495
113,240,4.319739179234398
114,349,3.8267864737614854
114,933,1.1421020645792335
115,660,5.2148831001764195
115,700,5.494396571318781
115,813,8.749712479649638
115,892,0.5587483397923676
116,553,8.65346601144393
117,823,1.8969092650009534
117,971,8.14925417723368
117,985,9.996961895564201
118,302,7.969203434663681
119,135,6.629689414323041
120,606,5.913591245127412
120,805,5.733219763875886
120,942,1.7961350101184081
120,948,1.8559016897743708
121,241,8.505224310288714
121,281,3.7959746940927053
121,339,3.948317030999202
121,353,1.2821300887010656
121,638,6.676220355092988
122,196,4.471525074728913
122,227,5.054316846497263
123,421,7.71586242706676
124,319,2.7848610128653584
124,758,4.270096693436573
125,572,8.247574179257258
125,958,6.146635567386487
126,586,2.2632115232411634
126,990,3.5504824465254425
127,883,3.0540307088561516
128,235,0.3126137050798061
128,272,0.9485927092886348
128,391,1.6662754661111112
130,993,2.0498759756453078
131,429,9.347310021488363
132,145,3.347862826260383
134,826,1.549971753860716
135,208,9.890840211560306
135,306,7.554543150753943
135,682,3.63033797869348
136,510,2.245323638241005
137,394,3.9312811578522053
137,798,2.147376879344299
139,217,6.6216285527145144
139,295,6.474228390327229
139,633,7.9315716818171715
140,434,9.250232448914423
140,859,0.8765653859519384
140,928,1.5260521172439656
141,842,9.69249044669788
142,609,2.1249540557445954
142,689,4.1260285812466
142,740,3.234355230158108
142,892,2.9607507284815804
143,368,4.144642128712998
143,667,1.8643556261145466
143,807,9.691447398308181
143,950,8.014099944267393
144,792,9.220911072373024
145,262,0.6716446558149713
145,872,8.215715959666227
145,957,6.8541596395781434
147,196,2.0276885834375302
147,218,6.156358241269303
147,459,0.020098811674861272
148,378,4.682715418334435
149,302,5.792605241437768
150,318,8.7637987526799
150,490,3.5315702930082216
150,541,5.0921887299654625
150,877,0.183796921312962
151,602,1.9424242556037286
151,723,6.725782999993316
154,324,4.6158569890980905
154,426,8.52905158157302
154,516,5.418629975280098
154,920,2.322501492658807
155,355,8.020124069847073
155,906,7.414183636073667
156,363,2.6522829325075814
156,529,8.444420526136094
156,650,5.641578773375883
157,419,1.5874364200650581
157,755,1.5607248870005241
158,293,1.6036975740917192
158,651,3.1560070519962435
159,569,0.105187252336989
160,371,9.544224801191843
161,514,2.8273264271599317
161,750,6.714584016174251
161,960,9.920819811054262
161,965,6.537470909615076
163,389,2.213807459694599
163,434,1.3544544668754088
163,579,4.125305149037369
164,578,6.812144027069484
165,366,6.218682332105621
165,792,4.839050601886016
165,861,1.9263439949085337
165,880,8.992356716791098
166,386,8.77763831883252
166,502,8.032895550086353
166,521,9.642204757226866
166,721,5.935962035531647
167,917,2.724686830074984
167,951,4.790325175503178
168,346,0.37010951338308007
168,482,7.248104645766727
168,758,4.983378776420867
168,990,8.934855272593051
169,389,7.606365344439942
170,220,6.4764074393256035
170,238,1.882244910781642
171,451,3.6881691272167405
