0,168,3.2452334084658077
0,600,0.6555075210321515
1,39,5.894400435226844
1,377,3.2938716833259143
2,295,7.0168771570436235
2,372,3.190872362822612
2,556,7.7409178058771575
2,626,7.635184029923552
3,226,6.6761827395783175
3,259,6.310077925089114
3,446,1.6032650016333816
4,15,8.127048803389837
4,75,3.6023670199191846
4,325,5.280878209331435
4,492,8.588595912313243
4,639,3.391462546511815
4,700,6.630339116386481
5,994,7.214767463610027
6,157,0.7874572294827087
6,528,1.1272557690271345
6,912,9.359409004543503
7,179,7.04169186253292
7,227,0.8845989696958478
7,580,6.357359553074159
7,614,2.027407705662206
7,785,7.09745987475772
8,268,9.291403810323317
8,279,8.13529322065165
8,361,3.995693869058907
8,808,0.5561877509475255
9,154,8.014242811555691
9,695,6.109584852932067
9,793,8.452720671536198
11,938,4.384253224150466
12,518,9.063369083608382
12,780,0.12197467099902215
12,918,5.756098830092288
14,515,8.494347204144875
14,519,1.7061735449727744
14,611,6.003898167456548
14,777,9.651755646783382
16,104,3.4741965872309355
16,319,7.367760180166031
16,370,8.88825998718061
16,585,6.869689464138926
16,654,3.840565107986973
19,29,4.8442678494983005
19,206,4.5814333558842
19,594,5.452359086234967
19,764,5.13042921601671
21,222,2.2635636899167744
21,651,8.5608935769773
21,681,3.308158150483141
22,211,0.5709226083229846
22,461,6.505024378452429
22,568,4.614579422437014
23,200,5.869776163158241
23,665,0.5838210773254593
23,786,4.2910733185670455
24,264,1.5290602613637505
24,476,3.357047924530793
24,498,1.9113946131933945
24,544,0.9325880916328222
24,579,5.268493584296006
25,391,6.997366314814179
25,771,5.827671858239061
26,111,6.33088011940225
26,863,4.097490035212137
26,903,6.689996312104592
27,118,0.7049818932049967
27,400,0.25593536713291787
27,417,7.780360495408999
29,32,8.012365843307522
29,649,8.958294765736042
29,919,1.2757166182100932
30,120,3.1107488180535494
30,424,6.542189862983955
30,461,8.743964185347945
30,506,3.4147326991312976
30,634,3.688536996516849
30,839,9.571875291005684
31,679,4.733700168817572
31,689,8.80446090033291
31,728,0.05562906558446157
32,174,6.839969787831215
32,519,1.8154155192468213
32,722,7.64743451109112
33,181,5.111662413633842
33,280,2.8938984900434086
33,544,6.058432255161328
34,194,8.762131200500928
34,423,9.326616591167644
34,886,4.398987963631052
34,952,1.3313895918324037
35,220,7.309674077226266
35,384,2.891454692303659
36,102,1.7153021102136223
36,877,8.75681829711054
36,929,4.637140342199972
36,993,5.945335231481252
37,96,3.1687263681416002
37,140,2.473361811619191
37,959,8.612629813636742
38,290,4.341499814275851
38,875,5.5162561591148
39,191,1.2941151302684062
40,229,7.2904343786495875
40,312,2.7768431645682687
40,859,4.905235522349624
41,334,7.600676391795408
41,593,7.52117827605078
42,417,2.467455515952126
43,257,9.323423981232029
43,358,9.917336140181643
43,980,4.114747929609903
43,987,9.753781398684671
44,90,2.1488816037810743
44,333,1.8200034800622056
45,76,2.4719468000905973
45,97,2.915908729033696
45,198,9.246567860254558
45,445,0.9174946981907683
45,571,0.005381433669197078
45,627,5.758520783342677
46,780,0.24000864413353473
46,885,2.406670094698431
47,190,6.812870068740326
47,373,5.016723615594403
47,519,9.250313689501148
47,800,0.14938850307419704
47,844,4.886407926130005
48,442,2.7617656237999255
48,450,9.198577343929239
49,230,3.5276737237435754
49,327,0.04825490879164951
50,483,2.483491976081279
51,460,6.394491951258189
53,319,2.532947389838637
53,426,1.777243914208786
53,691,9.995410385557436
53,890,2.041324310040938
54,734,3.9711188482333837
55,162,2.955847914317198
55,435,9.13226486959497
55,627,5.492297610188315
56,368,0.9033420922662572
56,393,8.961162066506649
56,852,4.89528933501571
57,554,4.695993014762198
57,942,2.819028698741366
58,283,6.643658825231968
59,201,6.090669986552722
59,344,4.553956070744928
59,721,3.0768936618274934
60,485,5.900711277032997
61,258,2.9671846496418097
61,767,0.8367487855780487
62,251,2.229014569404888
62,709,7.606543187000585
63,460,2.262351998524379
63,533,8.797394262887517
64,916,7.179533205097251
64,919,3.4037355007822487
65,70,7.354254657220038
65,430,9.84698362524134
65,630,4.61118268991652
65,652,3.2149805479156024
65,863,2.3842996977793485
66,952,2.8613084204849013
67,427,0.7338066462368131
67,830,0.359850172812628
67,987,5.342014206020842
68,903,5.917036997611355
69,848,0.8417153988449333
70,120,3.3207037510607327
70,802,3.2143929688995545
71,172,5.637303583170081
71,198,1.3959720899025418
71,637,0.34265260759781424
71,708,3.597467136622121
72,267,4.834211219142
72,364,7.375643197227788
73,435,3.895489257525453
73,469,0.4525746158339694
73,854,8.865311026898599
74,797,5.250159496060112
75,757,2.7390942423939455
76,153,3.901857476581023
76,154,8.232144425103643
76,236,5.380784948745862
76,362,4.5514856019070935
77,629,6.583304685176139
77,709,5.233196797817412
78,396,9.241640545026314
78,912,1.3794160994608973
79,678,5.455955947108756
79,795,6.342777460591474
80,249,9.202484976106781
80,848,5.211794819003206
81,722,4.256480409686867
81,852,0.0004838680433894016
82,225,6.267408407595225
