0,10,5.511631769961155
0,1,0.024083134231139836
1,11,9.957945858091891
1,2,9.513835674618246
2,12,9.939276729520701
2,3,5.305771461336722
3,13,6.961668393724413
3,4,2.1209148014930115
4,14,1.9695274589464784
4,5,3.155229687303993
5,15,4.368317103517554
5,6,5.127378597544813
6,16,6.5470629541734615
6,7,0.894500201231917
7,17,9.532630072050747
7,8,5.952623620427911
8,18,5.124360861940898
8,9,6.503909000689782
9,19,6.86688484450591
10,20,1.760578003297042
10,11,2.447170060510838
11,21,4.101273941583346
11,12,3.5635302102496036
12,22,1.6381321383005187
12,13,9.042878902973369
13,23,5.889788376066197
13,14,2.63502475229712
14,24,8.67831877342034
14,15,9.261269238658247
15,25,3.934168582758093
15,16,0.20910460727602165
16,26,3.903394715041623
16,17,3.706589525078343
17,27,0.3415868018454471
17,18,6.071560761244318
18,28,6.0185918258656255
18,19,0.950539295912386
19,29,7.833330264476828
20,30,7.324210385152844
20,21,7.818864265125494
21,31,5.1620238877043
21,22,1.549179365238036
22,32,9.021668505632531
22,23,8.608085492900063
23,33,6.595879593779608
23,24,6.184600754974394
24,34,7.565996042372279
24,25,3.5120484550374744
25,35,8.217225010166235
25,26,9.721928118720447
26,36,5.173758715664491
26,27,5.287356503018742
27,37,3.469983007468216
27,28,1.6190975876512859
28,38,7.058240251499618
28,29,1.7475162364654961
29,39,9.684139195711381
30,40,8.425156057116265
30,31,4.610515552603421
31,41,6.363471952569961
31,32,5.245208390229586
32,42,9.62983262584202
32,33,2.9197275615735463
33,43,2.144419926561052
33,34,6.209997689011395
34,44,7.002913788247492
34,35,1.233776849084468
35,45,4.517723042097797
35,36,2.51868503820221
36,46,6.159714171482728
36,37,1.0117686217151278
37,47,4.546780379702387
37,38,8.822082054557049
38,48,7.727855229609642
38,39,0.9676604983641446
39,49,7.281200638188552
40,50,0.3168618595106032
40,41,7.00690455199664
41,51,5.922334088595795
41,42,0.4868930114333947
42,52,6.1642742337448
42,43,9.598714584738733
43,53,3.7321000096382537
43,44,1.1784603166796626
44,54,7.549116254550984
44,45,6.011538040981542
45,55,6.005209266733106
45,46,2.5175050123861755
46,56,8.269619144359645
46,47,0.7710265925426407
47,57,1.3196654880192493
47,48,9.912722823088611
48,58,8.977990935947988
48,49,0.8991905080391105
49,59,7.731293319893795
50,60,2.7417465283355877
50,51,0.24499334330929656
51,61,9.82930067043139
51,52,7.9820511343724965
52,62,3.0542157427707615
52,53,3.828235307804184
53,63,2.2679050586891627
53,54,2.0432878013488933
54,64,7.6177786359670865
54,55,0.11078915653648713
55,65,0.8596458846745425
55,56,9.60188351183239
56,66,0.019776908347393096
56,57,8.99142641324088
57,67,3.4568075036431347
57,58,3.6248772982340727
58,68,0.16373917235030122
58,59,9.745907454676038
59,69,8.926417583699985
60,70,2.3019486373827047
60,61,6.10690952176605
61,71,7.160473067212028
61,62,7.98533508481442
62,72,8.756660055525273
62,63,1.8333019564312214
63,73,7.634479796751101
63,64,3.472874532655237
64,74,9.206986039102725
64,65,4.540334198808912
65,75,7.999459553353919
65,66,5.951232544677845
66,76,5.717712142254451
66,67,9.215436202608423
67,77,5.871816923729361
67,68,3.8086048879696444
68,78,2.0199096116772086
68,69,9.56818101357359
69,79,2.149705145693982
70,80,0.4745213897986067
70,71,8.813929423636548
71,81,2.9980292345259674
71,72,7.2430909556964895
72,82,3.9009330515659357
72,73,7.534687876255384
73,83,8.654290791706416
73,74,7.807415612274488
74,84,8.097941897684702
74,75,7.020163578923126
75,85,8.75762298163293
75,76,2.2141547407361593
76,86,3.5670605803776856
76,77,1.7805331023210225
77,87,7.586017013815402
77,78,3.802035668775048
78,88,2.739466477612371
78,79,1.1778178066584521
79,89,2.304850223516166
80,90,4.198531107232812
80,81,6.662802096606699
81,91,6.313573930934727
81,82,6.981823245889679
82,92,1.2105668590354635
82,83,1.3197350034384192
83,93,5.532856837110001
83,84,1.976962562445963
84,94,8.65444543582992
84,85,4.302187488697601
85,95,6.064126340466025
85,86,2.794888509088471
86,96,7.007655054665234
86,87,5.900102669651441
87,97,7.642072398657822
87,88,1.7891080272256554
88,98,8.069046226614148
88,89,5.002793938480026
89,99,4.247181588128036
90,91,8.90009140231139
91,92,7.222486484266088
92,93,6.816109419943092
93,94,3.015599505389277
94,95,2.884091940222987
95,96,4.030681026361859
96,97,8.89374273263207
97,98,1.6606388324368038
98,99,2.9546713320506015
