1442,2726,7.570310707598802
1442,1578,0.6942473282679995
1442,34,9.049474481037201
2726,1840,3.3595008346052424
2726,2089,8.371424763117565
256,2157,3.6022756577335855
256,1500,8.019237905110305
256,128,1.3677609626565113
2157,1198,2.0405649075046615
2157,2302,9.751533340426782
326,3391,2.3747619334636894
326,1086,7.774688172122398
326,3095,6.78251453067155
3391,2040,6.935665987482217
3391,1263,6.171310605047234
12,830,0.3345556643962788
12,984,5.494464664913609
12,1552,8.767971726204397
830,1125,2.27398278157393
830,2721,9.011937073256703
270,302,6.678621440440491
270,794,8.753314811891917
270,2460,4.7955789231673815
302,2025,0.15558311873927755
302,2194,3.2561683269358364
996,3554,1.2111196177809147
996,3593,4.941480021712054
996,847,3.9140280015272424
3554,1640,6.810174230736034
3554,2350,9.619656770274409
2096,3891,4.010582918333908
2096,3232,7.569609342934868
2096,880,1.5438634415247854
3891,522,4.434153884195191
3891,2059,2.2304044094639854
348,3861,9.240561798040401
348,3673,2.234024023656019
348,10,5.514382372090355
3861,1928,2.6250616366003774
3861,3302,6.785443743909969
1852,3790,4.6872217145039174
1852,3507,6.942647853372623
1852,2876,0.980148189592801
3790,2855,5.1142122712515095
3790,1237,6.354777243655377
2148,3882,2.0274134893349927
2148,3212,9.34616909686886
2148,1996,3.8172970757021805
3882,266,4.683915183162769
3882,519,6.581399098827452
2284,3226,4.850140609456571
2284,1767,3.3421480110096145
2284,2308,8.786493997500038
3226,284,2.21209108148913
3226,3329,4.944987984309198
3477,3735,8.148845083854235
3477,2626,1.4308844931993914
3477,994,9.570209828684451
3735,3273,6.08724141734449
3735,2078,8.541423006927495
975,3942,1.621415387953713
975,1797,8.03395709086704
975,1922,5.035538817086492
3942,844,6.6073345995245125
3942,3329,2.4653185758927156
61,974,4.480200084950306
61,1968,3.2414550247576424
61,1439,5.951837891799974
974,2787,7.4905273131030015
974,7,9.569377731700339
1892,3362,8.66416056142858
1892,2237,8.772712077147673
1892,1495,8.822473820306907
3362,3437,4.520018351057679
3362,680,1.324604909350331
2158,2338,2.2980275358635858
2158,978,6.984151109522722
2158,3379,2.966103370136315
2338,1915,5.000198522906889
2338,1128,5.385497221847221
